locatie_code;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;grootheid_omschrijving;parameter_code;parameter_omschrijving;hoedanigheid_code;hoedanigheid_omschrijving;compartiment_code;compartiment_omschrijving;eenheid_code;eenheid_omschrijving;typering_code;typering_omschrijving;biotaxon_code;biotaxon_omschrijving;orgaan_code;orgaan_omschrijving;samengestelde_klasse_code;samengestelde_klasse_omschrijving;bemonsterings_soort_code;bemonsterings_apparaat_code;meetapparaat_code;waardebepalings_techniek_code;waardebepalings_methode_code;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cHpClepO;cis-heptachloorepoxide;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-11;10:23:00;0;2025006865#510LC820'T0001670821#011;2025-03-11 10:23:00.0;6.0E-5;<;+.6E-04;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cHpClepO;cis-heptachloorepoxide;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-07-29;08:41:00;0;2025011048#510LC820'T0001703831#011;2025-07-29 08:41:00.0;6.0E-5;<;0.00006;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cHpClepO;cis-heptachloorepoxide;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-08-27;08:55:00;0;2025011883#510LC820'T0001709768#011;2025-08-27 08:55:00.0;6.0E-5;<;0.00006;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cHpClepO;cis-heptachloorepoxide;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-23;09:12:00;0;2025012462#510LC820'T0001716201#011;2025-09-23 09:12:00.0;6.0E-5;<;0.00006;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cumfs;cumafos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-02-11;09:59:00;0;2025003583#510LC320'T0001660490#009;2025-02-11 09:59:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cumfs;cumafos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-11;10:23:00;0;2025006865#510LC320'T0001670824#009;2025-03-11 10:23:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cumfs;cumafos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-08;09:11:00;0;2025007381#510LC320'T0001675803#009;2025-04-08 09:11:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cumn;cumeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-14;09:35:00;0;2025000359#510TA100'T0001682260#008;2025-01-14 09:35:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cumn;cumeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-11;09:59:00;0;2025003583#510TA100'T0001660486#008;2025-02-11 09:59:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cumn;cumeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-11;10:23:00;0;2025006865#510TA100'T0001670820#008;2025-03-11 10:23:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cycC6a;cyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-14;09:35:00;0;2025000359#510TA100'T0001682260#008;2025-01-14 09:35:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cycC6a;cyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-11;09:59:00;0;2025003583#510TA100'T0001660486#008;2025-02-11 09:59:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cycC6a;cyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-11;10:23:00;0;2025006865#510TA100'T0001670820#008;2025-03-11 10:23:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cypmtn;cypermethrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-14;09:35:00;0;2025000359#510LC820'T0001631645#011;2025-01-14 09:35:00.0;7.0E-4;<;+.7E-03;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cypmtn;cypermethrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-11;10:23:00;0;2025006865#510LC820'T0001670821#011;2025-03-11 10:23:00.0;7.0E-4;<;+.7E-03;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cypmtn;cypermethrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-07-29;08:41:00;0;2025011048#510LC820'T0001703831#011;2025-07-29 08:41:00.0;7.0E-4;<;0.0007;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cypmtn;cypermethrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-08-27;08:55:00;0;2025011883#510LC820'T0001709768#011;2025-08-27 08:55:00.0;7.0E-4;<;0.0007;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;cypmtn;cypermethrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-23;09:12:00;0;2025012462#510LC820'T0001716201#011;2025-09-23 09:12:00.0;7.0E-4;<;0.0007;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dHCH;delta-hexachloorcyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-14;09:35:00;0;2025000359#510LC820'T0001631645#011;2025-01-14 09:35:00.0;8.0E-5;<;+.8E-04;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dHCH;delta-hexachloorcyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-11;10:23:00;0;2025006865#510LC820'T0001670821#011;2025-03-11 10:23:00.0;8.0E-5;<;+.8E-04;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dHCH;delta-hexachloorcyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-07-29;08:41:00;0;2025011048#510LC820'T0001703831#011;2025-07-29 08:41:00.0;8.0E-5;<;0.00008;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dHCH;delta-hexachloorcyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-08-27;08:55:00;0;2025011883#510LC820'T0001709768#011;2025-08-27 08:55:00.0;8.0E-5;<;0.00008;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dHCH;delta-hexachloorcyclohexaan;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-23;09:12:00;0;2025012462#510LC820'T0001716201#011;2025-09-23 09:12:00.0;8.0E-5;<;0.00008;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;desC2yatzne;desethylatrazine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-02-11;09:59:00;0;2025003583#510LC320'T0001660490#009;2025-02-11 09:59:00.0;0.00114;;0.00114;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;desC2yatzne;desethylatrazine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-11;10:23:00;0;2025006865#510LC320'T0001670824#009;2025-03-11 10:23:00.0;0.00112;;0.00112;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;desC2yatzne;desethylatrazine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-08;09:11:00;0;2025007381#510LC320'T0001675803#009;2025-04-08 09:11:00.0;0.00116;;0.00116;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dieldn;dieldrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-14;09:35:00;0;2025000359#510LC820'T0001631645#011;2025-01-14 09:35:00.0;2.0E-4;<;+.2E-03;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dieldn;dieldrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-11;10:23:00;0;2025006865#510LC820'T0001670821#011;2025-03-11 10:23:00.0;2.0E-4;<;+.2E-03;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dieldn;dieldrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-07-29;08:41:00;0;2025011048#510LC820'T0001703831#011;2025-07-29 08:41:00.0;2.0E-4;<;0.0002;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dieldn;dieldrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-08-27;08:55:00;0;2025011883#510LC820'T0001709768#011;2025-08-27 08:55:00.0;2.0E-4;<;0.0002;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dieldn;dieldrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-23;09:12:00;0;2025012462#510LC820'T0001716201#011;2025-09-23 09:12:00.0;2.0E-4;<;0.0002;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dodne;dodine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-01-14;09:35:00;0;2025000359#510OM107'T0001631646#001;2025-01-14 09:35:00.0;0.02;<;+.200E-01;Ongecontroleerd;03;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dodne;dodine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-02-11;09:59:00;0;2025003583#510OM107'T0001660488#002;2025-02-11 09:59:00.0;0.02;<;+.200E-01;Ongecontroleerd;03;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;dodne;dodine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-03-11;10:23:00;0;2025006865#510OM107'T0001670822#002;2025-03-11 10:23:00.0;0.02;<;+.200E-01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;endn;endrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-14;09:35:00;0;2025000359#510LC820'T0001631645#011;2025-01-14 09:35:00.0;0.001;<;+.1E-02;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;endn;endrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-11;10:23:00;0;2025006865#510LC820'T0001670821#011;2025-03-11 10:23:00.0;0.001;<;+.1E-02;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;endn;endrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-07-29;08:41:00;0;2025011048#510LC820'T0001703831#011;2025-07-29 08:41:00.0;0.001;<;0.001;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;endn;endrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-08-27;08:55:00;0;2025011883#510LC820'T0001709768#011;2025-08-27 08:55:00.0;0.001;<;0.001;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;endn;endrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-23;09:12:00;0;2025012462#510LC820'T0001716201#011;2025-09-23 09:12:00.0;0.001;<;0.001;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;epClhdne;epichloorhydrine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-01-14;09:35:00;0;2025000359#510TA100'T0001682260#008;2025-01-14 09:35:00.0;5.0;<;+.500E+01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;epClhdne;epichloorhydrine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-02-11;09:59:00;0;2025003583#510TA100'T0001660486#008;2025-02-11 09:59:00.0;5.0;<;+.500E+01;Ongecontroleerd;03;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;epClhdne;epichloorhydrine;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:I15680;2025-03-11;10:23:00;0;2025006865#510TA100'T0001670820#008;2025-03-11 10:23:00.0;5.0;<;+.500E+01;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;fenOxcb;fenoxycarb;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-02-11;09:59:00;0;2025003583#510LC320'T0001660490#009;2025-02-11 09:59:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;fenOxcb;fenoxycarb;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-11;10:23:00;0;2025006865#510LC320'T0001670824#009;2025-03-11 10:23:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;fenOxcb;fenoxycarb;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-08;09:11:00;0;2025007381#510LC320'T0001675803#009;2025-04-08 09:11:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;fenamfs;fenamifos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-02-11;09:59:00;0;2025003583#510LC320'T0001660490#009;2025-02-11 09:59:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;fenamfs;fenamifos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-11;10:23:00;0;2025006865#510LC320'T0001670824#009;2025-03-11 10:23:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;fenamfs;fenamifos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-08;09:11:00;0;2025007381#510LC320'T0001675803#009;2025-04-08 09:11:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;gadbtl;gadobutrol;Gd;uitgedrukt in gadolinium;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-07-29;08:41:00;0;2025011048#410LS200'T0001703851#010;2025-07-29 08:41:00.0;0.0387;;0.0387;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;gadpttt;gadopentetaat anion;Gd;uitgedrukt in gadolinium;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-07-29;08:41:00;0;2025011048#410LS200'T0001703851#010;2025-07-29 08:41:00.0;3.0E-4;<;0.000300;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;gadtrdl;gadoteridol;Gd;uitgedrukt in gadolinium;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-07-29;08:41:00;0;2025011048#410LS200'T0001703851#010;2025-07-29 08:41:00.0;0.00619;;0.00619;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;gadtrt;gadoteraat anion;Gd;uitgedrukt in gadolinium;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:ONB;2025-07-29;08:41:00;0;2025011048#410LS200'T0001703851#010;2025-07-29 08:41:00.0;0.0679;;0.0679;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;heptnfs;heptenofos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-02-11;09:59:00;0;2025003583#510LC320'T0001660490#009;2025-02-11 09:59:00.0;3.0E-4;<;0.000300;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;heptnfs;heptenofos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-03-11;10:23:00;0;2025006865#510LC320'T0001670824#009;2025-03-11 10:23:00.0;3.0E-4;<;0.000300;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;heptnfs;heptenofos;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-04-08;09:11:00;0;2025007381#510LC320'T0001675803#009;2025-04-08 09:11:00.0;3.0E-4;<;0.000300;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;idn;isodrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-14;09:35:00;0;2025000359#510LC820'T0001631645#011;2025-01-14 09:35:00.0;3.0E-4;<;+.3E-03;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;idn;isodrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-11;10:23:00;0;2025006865#510LC820'T0001670821#011;2025-03-11 10:23:00.0;3.0E-4;<;+.3E-03;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;idn;isodrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-07-29;08:41:00;0;2025011048#510LC820'T0001703831#011;2025-07-29 08:41:00.0;3.0E-4;<;0.0003;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;idn;isodrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-08-27;08:55:00;0;2025011883#510LC820'T0001709768#011;2025-08-27 08:55:00.0;3.0E-4;<;0.0003;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;idn;isodrin;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-23;09:12:00;0;2025012462#510LC820'T0001716201#011;2025-09-23 09:12:00.0;3.0E-4;<;0.0003;Ongecontroleerd;00;NVT;Niet van toepassing
vrouwezand;52.810348;5.393138;CONCTTE;(massa)Concentratie;imdcpd;imidacloprid;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:A5320;2025-02-11;09:59:00;0;2025003583#510LC320'T0001660490#009;2025-02-11 09:59:00.0;9.87E-4;;0.000987;Ongecontroleerd;00;NVT;Niet van toepassing
